Comment_en,CommentClass_en,Unnamed: 0
Fast delivery and packaging very nice thanks,"['Speedeslimat', 'good -up']",7666
"The product arrived fast and was packed very well, thanks.","['Speedeslimat', 'good -up']",7668
"The cargo was very fast, I reached my hand. Thank you, thank you",['Speedeslimat'],7669
The packaging was fine. I got it quickly. thanks,"['Speedeslimat', 'good -up']",7671
"We bought it for my son, cargo made very fast and carefully thank you",['Speedeslimat'],7672
The product reached my hand quickly. There is no problem. I recommend a nice product,['Speedeslimat'],7673
"With fast shipping and trouble -free packaging, everything was as I wanted",['Speedeslimat'],7674
Original beautiful fast delivery and affordable price,"['Speedeslimat', 'convenience']",7675
I bought a gift to my friend very satisfied and beautiful. Cargo came immediately and has not had a problem until now,['Speedeslimat'],7676
Çok hızlı teslimat ama gri istemiştik mavi geldi,['hızlıteslimat'],7677
Fast shipping and beautiful packaging made. Health in your hand ☺️,['Speedeslimat'],7678
"The cargo was fast, the phone packaging was very careful, but there was no headphones, I broke 1 point in there","['Speedeslimat', 'good -up']",7679
It came from Izmir for 2 days thanks for the fast shipment thanks,['Speedeslimat'],7680
"With its fast shipping box, you don't have to mind with the guarantee of 4,500 in the markets that sell electronics",['Speedeslimat'],7681
It reached my hand quickly without any trouble.,['Speedeslimat'],7682
Thank you very much for fast shipping and solid packaging.,"['Speedeslimat', 'good -up']",7683
Incredible Fast Shipping Cargo Arrived Without 24 Hours Thanks Thanks,['Speedeslimat'],7684
"Packaging is very nice, I did not open and look at it when I look at it.","['Speedeslimat', 'good -up']",7685
"We bought it last month, they made fast shipping, we use it for now, we use it",['Speedeslimat'],7686
Fast Delivery Quality SELLER The product we wanted came to the seller.,['Speedeslimat'],7687
"Kargom came very fast and attentive, thank you very much, you can shop with confidence 😊",['Speedeslimat'],7688
Cargo reached fast. I recommend it more beautiful than we expected.,['Speedeslimat'],7689
The product came the next day very quickly I recommend it very well,['Speedeslimat'],7690
"The phone original product was delivered very quickly, thank you.",['Speedeslimat'],7691
"Carefully prepared beautifully packaged well came, thank you.","['Speedeslimat', 'good -up']",7692
Fast Delivery Beautifully Packed Thanks 👍,"['Speedeslimat', 'good -up']",7693
Cargo fast packaging came as I expected nice,"['Speedeslimat', 'good -up']",7695
very fast shipping first. Very nice packaged. I definitely recommend it. thanks,"['Speedeslimat', 'good -up']",7696
Follow Shipping Beautiful Packaging Sayed Satılmış,"['Speedeslimat', 'good -up']",7697
Fast shipping came within 3 days. Thanks :),['Speedeslimat'],7698
I reached my hand in two days thanks for fast delivery,['Speedeslimat'],7699
It was a very nice TL quick delivery. All the features came for the warranty certificate.,['Speedeslimat'],7700
"I found the product successful for the first time, I found the product successful, the cargo came quickly and smoothly.",['Speedeslimat'],7702
"quick delivery, a safe packaging thank you for everything 👍",['Speedeslimat'],7703
Fast Delivery Beautiful Packaging Thanks Xiaomi,"['Speedeslimat', 'good -up']",7704
Thanks to the seller for fast shipping and careful packaging,['Speedeslimat'],7705
"The product reached my hand, the cargo was very fast, thank you trendyol 👏👏",['Speedeslimat'],7706
I recommend. Beautifully packaged fast delivery seller is reliable for me,"['Speedeslimat', 'good -up']",7707
"Thanks fast shipping, and excellent packaging.","['Speedeslimat', 'good -up']",7708
I bought the product by researching the delivery very quickly and it came to the devil coook thanks,['Speedeslimat'],7709
Fast came product solid packaging,"['Speedeslimat', 'good -up']",7711
"A product as we expected, fast shipping is a reliable seller.",['Speedeslimat'],7712
"Reached 3 days, including order day thanks thanks",['Speedeslimat'],7713
Fast Delivery Beautiful Packaging Great Product What More,"['Speedeslimat', 'good -up']",7714
They came very fast and sent the paper to a lot of protection,['Speedeslimat'],7715
A perfect product came immediately packaging super,"['Speedeslimat', 'good -up']",7716
"Thank you, the product reached my hand very quickly and was packed very carefully.","['Speedeslimat', 'good -up']",7717
"It came fast, it was well packaged. The product is great anyway :))","['Speedeslimat', 'good -up']",7719
Product original timely delivery,['Speedeslimat'],7720
Good packaging quick delivery,"['Speedeslimat', 'good -up']",7721
Beautiful packaging fast shipping,"['Speedeslimat', 'good -up']",7722
Careful and meticulous packaging quick delivery,"['Speedeslimat', 'good -up']",7723
Careful packaging fast and reliable,"['Speedeslimat', 'good -up']",7724
Fast Shipping but the product did not come gray,['Speedeslimat'],7726
Fast Shipping Robust Packaging,"['Speedeslimat', 'good -up']",7727
Beautiful packaging. Fast delivery,"['Speedeslimat', 'good -up']",7728
Fast Shipping and Good Packaging Made,"['Speedeslimat', 'good -up']",7729
Careful Beautiful Packaging Fast Delivery,"['Speedeslimat', 'good -up']",7730
Cargo came very fast thanks,['Speedeslimat'],7731
"Fast shipping, packaging was careful.","['Speedeslimat', 'good -up']",7732
The next day was delivered.,['good -up'],7734
This price is incredibly beautiful.,"['good -up', 'convenience']",7740
Thanks beautiful package I bought it to my son,['good -up'],7741
"I have to break the score because of the cargo company, the phone I ordered the day I sent to the cargo company there is no problem. But the cargo was not released for 3 days. 4. At the end of the day to get the last day of the delivery to get to get, today they said the dagitima came out in the evening. So I'm not satisfied with the cargo. If we do so highly a small amount of shopping on the internet is uneasy. Telephone",['good -up'],7742
"I got it out of the seller, the packaging was ozenliydi I could not see it in the needle apparatus to install the line of the phone.",['good -up'],7745
"For the first time I got a phone call from the internet. Very well packaged and quickly came right now, there is no problem.",['good -up'],7746
"The product closed box very well packaged in two days. The charger came, the phone case and the screen covered on the screen.",['good -up'],7747
Order preparation is very fast to deliver to the shipping and come to my address. Carefully packaged. The phone is already good as I expected. Thank you to the seller and the shipping,['good -up'],7748
Packaging is very nice. Thank you. We bought it for my wife. The phone is slow. IPhonedan made the transition. We had problems with Sim Card in the installation.,['good -up'],7750
